cust_id,총구매액,최대구매액,환불금액,주구매상품,주구매지점,내점일수,내점당구매건수,주말방문비율,구매주기
916,194515020,22000000,9260000,기타,분당점,56,2.75,0.2402597403,6
917,48296000,39560000,4464000,시티웨어,노원점,4,1.5,0,55
918,2972000,2178000,1458000,모피/피혁,영등포점,3,4,0.4166666667,18
919,1670400,1600800,,스포츠,부산본점,1,2,0,0
920,3125000,3125000,,화장품,노원점,1,1,1,0
921,222500,180000,,가공식품,청량리점,1,6,0,0
922,7097000,3996000,,건강식품,본  점,2,1,0.5,6
923,366170,161500,,농산물,강남점,1,7,0,0
924,2112000,2024000,,스포츠,영등포점,1,2,1,0
925,2717950,1300000,,농산물,본  점,4,3,0,67
926,208900850,25260000,,화장품,분당점,27,1.777777778,0.3333333333,13
927,667028830,54142000,97635000,농산물,미아점,111,3.684684685,0.2860635697,3
928,15831780,3000000,,기타,미아점,12,2.416666667,0.3793103448,26
929,15528000,11760000,,시티웨어,광주점,2,1.5,0,106
930,10849710,5760000,,가공식품,본  점,11,2.545454545,0.5357142857,24
931,67430000,23166000,,디자이너,본  점,4,2.5,0.8,43
932,97297650,12900000,,농산물,본  점,38,3.315789474,0.03174603175,9
933,2358200,1192500,,섬유잡화,잠실점,2,2,1,41
934,12803700,4320000,,가공식품,강남점,10,2.8,0.25,21
935,77232410,24640000,,농산물,잠실점,45,5.466666667,0.3658536585,7
936,81281400,22260000,,기타,본  점,11,2.090909091,0.652173913,28
937,445936750,31887500,15304500,기타,노원점,116,6.267241379,0.2448418157,3
938,152768250,25296000,4876000,기타,일산점,20,3.8,0.2894736842,12
939,72247170,21375000,,농산물,부산본점,16,4.1875,0.05970149254,21
940,96434830,23391000,,가공식품,본  점,56,3.910714286,0.5570776256,6
941,420000,420000,,농산물,본  점,1,1,0,0
942,10900,10900,,일용잡화,광주점,1,1,0,0
943,6512130,3328000,,수산품,본  점,4,3,0.5,21
944,4175000,4175000,,화장품,잠실점,1,1,0,0
945,227942120,54450000,,명품,동래점,20,2.1,0.4761904762,16
946,28414400,34500000,49363000,화장품,본  점,21,1.238095238,0.3461538462,16
947,11000000,10500000,,커리어,본  점,1,2,0,0
948,28679540,12604000,,가공식품,잠실점,12,3.25,0.5384615385,28
949,108056900,11500000,7000000,기타,잠실점,12,2.75,0.303030303,24
950,381844340,43848000,17128750,기타,인천점,83,4.722891566,0.2959183673,4
951,425673320,27500000,12897600,스포츠,잠실점,66,2.681818182,0.3163841808,5
952,457536760,24304000,104973800,농산물,본  점,92,3.804347826,0.1371428571,3
953,125721910,23376000,1669000,시티웨어,분당점,22,2.090909091,0.3913043478,14
954,6336000,6336000,,건강식품,잠실점,1,1,0,0
955,5075000,5075000,,화장품,잠실점,1,1,0,0
956,31242990,17622000,,축산가공,광주점,23,5.086956522,0.4700854701,15
957,40480000,40480000,,모피/피혁,본  점,1,1,0,0
958,38000,38000,,캐주얼,잠실점,1,1,1,0
959,75760300,60280000,1375000,스포츠,부산본점,6,2.333333333,0.2857142857,51
960,391260,150000,,축산가공,분당점,1,6,0,0
961,32805660,6393600,1989400,기타,본  점,57,2.035087719,0.08620689655,6
962,130194460,8100000,11300000,기타,분당점,69,10.02898551,0.2369942197,5
963,36051000,14256000,,시티웨어,영등포점,5,1.6,0.625,46
964,4708000,4708000,,디자이너,영등포점,1,1,0,0
965,13619760,4884000,,가공식품,본  점,7,1.857142857,0.1538461538,39
966,650000,650000,,농산물,영등포점,1,1,0,0
967,193276570,19278000,10290000,기타,분당점,36,3.5,0.1428571429,9
968,33401980,11750000,12715000,골프,본  점,12,2.333333333,0.03571428571,25
969,214468530,8100000,3640000,스포츠,부평점,118,2.43220339,0.3588850174,3
970,20246500,13800000,,가구,영등포점,3,1,0.3333333333,14
971,91690940,38410000,11740000,스포츠,잠실점,36,1.944444444,0.4,9
972,96722900,17960000,,남성 캐주얼,영등포점,16,1.6875,0.4074074074,21
973,7048660,5473000,,가공식품,인천점,5,5.4,0.5185185185,62
974,494797870,38800000,64785500,가공식품,부평점,49,2.591836735,0.2677165354,6
975,1025600,1020000,,캐주얼,잠실점,2,1,0.5,44
976,7775700,1980000,,섬유잡화,분당점,4,2,0.25,40
977,309636350,18936000,912000,기타,본  점,70,3.714285714,0.2153846154,4
978,154100000,154100000,,주방가전,분당점,1,1,0,0
979,96954550,14490000,10326400,기타,잠실점,31,2.451612903,0.03947368421,11
980,1182360,178500,,농산물,관악점,2,10.5,0,65
981,7609400,3800000,,일용잡화,분당점,3,2,0,54
982,55975450,11250000,1700000,수산품,본  점,22,2.590909091,0.2456140351,15
983,38680800,14250000,,기타,부평점,20,4.05,0.3703703704,16
984,150098050,17640000,11592800,시티웨어,잠실점,66,2.818181818,0.2903225806,5
985,372428960,75000000,,수산품,본  점,40,3.45,0.3768115942,9
986,2148000,1500000,,구두,잠실점,2,1.5,0,17
987,4072470,2415000,,육류,분당점,5,2.2,0.3636363636,49
988,50514600,29136000,31154000,스포츠,부산본점,17,2.058823529,0.2,20
989,28513700,15870000,4762800,트래디셔널,일산점,11,1.909090909,0.2380952381,30
990,143724150,7392000,12032000,캐주얼,미아점,51,3.941176471,0.6467661692,6
991,877000,637000,,섬유잡화,분당점,1,2,0,0
992,6643300,3996000,,농산물,부산본점,3,3,0.2222222222,74
993,1160200,828000,,가공식품,잠실점,2,3,0.8333333333,11
994,9691400,2375000,,캐주얼,인천점,7,2,0.3571428571,45
995,102138840,10825000,5659000,화장품,본  점,63,1.492063492,0.09574468085,5
996,2375860,1495200,,가공식품,부평점,3,7,0.2380952381,52
997,2671750,1470000,,기타,광주점,3,2,0.1666666667,67
998,210000,210000,,농산물,본  점,1,1,0,0
999,10577920,4080000,4250000,기타,영등포점,9,1.888888889,0.2352941176,37
1000,368650950,17448000,46159400,골프,잠실점,54,3.407407407,0.5597826087,6
1001,26789700,13491000,,기타,동래점,13,1.769230769,0.1304347826,27
1002,789500,375000,,섬유잡화,부평점,1,5,1,0
1003,184489500,44544000,690000,명품,부산본점,11,1.909090909,0.4285714286,29
1004,6769600,2592000,,구두,본  점,3,1.666666667,0,25
1005,46670650,10234000,3360000,시티웨어,분당점,15,2.466666667,0.5945945946,19
1006,22757800,9856000,,화장품,잠실점,12,2.083333333,0.04,26
1007,75472350,59500000,,기타,일산점,9,1.777777778,0.625,30
1008,1656000,1656000,,셔츠,잠실점,1,1,1,0
1009,187053900,23640000,,화장품,본  점,14,2.214285714,0.6451612903,20
1010,6901950,4240000,,가공식품,본  점,4,4.5,0.05555555556,85
1011,135139000,45540000,,디자이너,강남점,5,2.8,0,62
1012,686345380,89188000,779100,농산물,일산점,115,3.095652174,0.2837078652,3
1013,143119890,10305000,,농산물,청량리점,122,5.803278689,0.197740113,2
1014,154799710,17500000,5976000,농산물,광주점,52,3.692307692,0.359375,6
1015,5438800,4987500,4987500,남성 캐주얼,부산본점,5,1.2,0.1666666667,62
1016,111921630,11040000,6800000,농산물,분당점,48,12.14583333,0.9022298456,7
1017,51519600,12875000,,화장품,잠실점,15,1.533333333,0.6956521739,23
1018,221146000,47550000,,가공식품,본  점,15,2.666666667,0.5,17
1019,685690,340000,,가공식품,본  점,2,4.5,0,145
1020,50386640,7625000,7197000,농산물,분당점,29,8.344827586,0.2231404959,12
1021,3190800,2494800,,통신/컴퓨터,영등포점,2,1.5,0.6666666667,61
1022,192000,192000,,스포츠,미아점,1,1,0,0
1023,16480000,14700000,,캐주얼,분당점,2,2,0,41
1024,9513000,7920000,7820000,시티웨어,노원점,4,1.5,0,45
1025,1152000,1056000,,섬유잡화,본  점,1,2,0,0
1026,700000,440000,,수산품,본  점,2,2,0,10
1027,83279860,15900000,,농산물,동래점,25,1.68,0.07142857143,14
1028,93118780,17000000,,농산물,본  점,14,2,0.03571428571,22
1029,123976360,12415000,770000,농산물,분당점,117,6.273504274,0.3910081744,3
1030,66107000,18920000,,시티웨어,영등포점,3,3,0,83
1031,4395000,1045000,,섬유잡화,본  점,6,1.166666667,0.4285714286,50
1032,16342830,4740000,,가공식품,부평점,23,5.739130435,0.06060606061,15
1033,260000,250000,,젓갈/반찬,일산점,1,2,0,0
1034,122073860,17800000,11117000,일용잡화,대전점,33,4.03030303,0.3308270677,10
1035,9861900,4350000,,명품,본  점,7,1.857142857,0.1538461538,40
1036,83578540,13650000,,농산물,분당점,19,8.157894737,0.4322580645,14
1037,162526350,33000000,86550900,농산물,분당점,63,3.650793651,0.1782608696,5
1038,54510910,15962000,,화장품,본  점,10,2.2,0.3181818182,31
1039,84869900,26640000,,스포츠,본  점,7,2,0.07142857143,42
1040,45941400,19635000,605000,모피/피혁,영등포점,13,1.923076923,0.44,25
1041,27652300,6825000,,화장품,분당점,13,3.076923077,0.1,26
1042,22318280,4116000,,기타,부산본점,15,2.533333333,0.3947368421,20
1043,9359400,6124800,8084800,셔츠,잠실점,4,2.5,0.5,23
1044,16912200,3823200,,기타,본  점,5,3,0.1333333333,31
1045,1450000,1450000,,화장품,노원점,1,1,0,0
1046,26930000,26450000,,대형가전,청량리점,2,1,0,13
1047,70329850,14513000,,화장품,잠실점,25,2.12,0.1698113208,13
1048,676190,273750,,농산물,대전점,1,8,0,0
1049,94158660,13680000,2511500,농산물,청량리점,55,4.236363636,0.3175965665,6
1050,296831620,106700000,3404000,농산물,일산점,42,2.714285714,0.1315789474,8
1051,331341840,88800000,12712400,농산물,본  점,91,3.197802198,0.3092783505,3
1052,108406350,9255000,31777200,아동,부산본점,39,3.025641026,0.2542372881,8
1053,536741090,48250000,,명품,잠실점,40,2.625,0.1333333333,7
1054,8373200,3840000,,일용잡화,부산본점,4,3,0,13
1055,5230000,1680000,,시티웨어,노원점,5,1.4,0.8571428571,51
1056,16280000,7984000,,시티웨어,잠실점,3,1.333333333,0.25,27
1057,389671470,23828000,4950000,농산물,노원점,99,8.323232323,0.2536407767,3
1058,6396800,1821600,,수산품,강남점,4,4,0.8125,75
1059,8289750,3225000,,수산품,영등포점,8,2.75,0.2272727273,18
1060,5368000,5192000,,수산품,미아점,1,3,0,0
1061,391084450,73750000,62952900,침구/수예,본  점,32,1.75,0.4464285714,10
1062,296693670,126240000,16923000,디자이너,분당점,49,1.836734694,0.03333333333,7
1063,6405000,4370000,,섬유잡화,잠실점,2,2.5,0,16
1064,10129500,9660000,,가공식품,본  점,3,2.333333333,0,32
1065,51208130,14520000,2200000,농산물,잠실점,13,3.230769231,0.119047619,22
1066,19365000,13075000,,기타,분당점,3,3,0.4444444444,67
1067,70213230,12150000,,육류,부산본점,21,1.571428571,0.2121212121,16
1068,858800,512600,,일용잡화,강남점,2,5.5,0,4
1069,393900,111250,,가공식품,분당점,1,10,0,0
1070,6308850,2250000,,가공식품,미아점,6,2.166666667,0.2307692308,56
1071,3645340,348000,,농산물,분당점,7,6.857142857,0.5416666667,43
1072,56522800,28640000,,가공식품,본  점,2,2,0,1
1073,1229270,901600,,육류,잠실점,1,2,0,0
1074,35665130,11988000,,기타,잠실점,12,2.666666667,0.34375,28
1075,157415750,22350000,74893600,아동,본  점,81,1.888888889,0.4705882353,4
1076,64569650,10800000,,기타,잠실점,13,2.615384615,0.3235294118,27
1077,210957850,39780000,,기타,본  점,8,6,0.4791666667,37
1078,305608890,37490000,,농산물,분당점,107,5.542056075,0.2951096121,3
1079,150231000,19074000,,건강식품,본  점,13,1.230769231,0.375,23
1080,15276150,9600000,,가공식품,강남점,11,5.454545455,0.08333333333,21
1081,725600,520000,,젓갈/반찬,본  점,1,6,1,0
1082,70273600,31800000,,셔츠,강남점,11,1.909090909,0.6666666667,29
1083,183318120,30696000,11842500,기타,본  점,27,3.148148148,0.3176470588,12
1084,308719800,23166000,,골프,대전점,28,2.607142857,0.2739726027,12
1085,4468000,2380000,,명품,본  점,3,1.666666667,0.6,73
1086,2672000,1430000,,셔츠,부산본점,2,1,0.5,89
1087,46798950,14740000,,화장품,부산본점,25,1.68,0.3333333333,14
1088,409829790,26000000,8425000,가공식품,동래점,89,2.966292135,0.3257575758,4
1089,2124000,2124000,,건강식품,부산본점,1,1,1,0
1090,70287210,6804000,,기타,광주점,28,2.857142857,0.6,12
1091,52995460,8970000,,기타,미아점,122,4.418032787,0.1762523191,2
1092,320685450,80080000,72583900,가공식품,청량리점,117,2.811965812,0.2127659574,3
1093,35818800,7500000,,화장품,부산본점,10,2,0.15,35
1094,36602000,17290000,,가공식품,본  점,2,3,0,33
1095,39595630,21620000,18000,농산물,분당점,54,6.259259259,0.3136094675,6
1096,54025980,7756000,,기타,강남점,22,10.77272727,0.417721519,15
1097,131150,44000,,기타,분당점,1,8,0,0
1098,700000,700000,,시티웨어,영등포점,1,1,0,0
1099,82936100,19094400,,가공식품,본  점,14,2.428571429,0.1764705882,23
1100,60000,55000,,차/커피,일산점,1,2,0,0
1101,150851800,41800000,21820000,가공식품,본  점,36,3.611111111,0.2384615385,9
1102,73155750,59400000,58038000,가공식품,본  점,7,3.285714286,0.2173913043,1
1103,95875070,28875000,27236000,기타,광주점,32,3.65625,0.735042735,10
1104,108067650,36850000,6780000,기타,청량리점,31,2.387096774,0.2972972973,10
1105,29271000,7992000,,기타,본  점,7,2,0.1428571429,47
1106,148373320,91540000,,농산물,분당점,20,5.3,0.1132075472,16
1107,14770000,11150000,,기타,잠실점,3,1.666666667,0.4,42
1108,79467850,10035000,,가공식품,잠실점,31,3.483870968,0.537037037,11
1109,700103410,41608000,12660000,가공식품,본  점,145,1.855172414,0.249070632,2
1110,64850,58300,,기타,청량리점,1,3,0,0
1111,144923030,37800000,,농산물,미아점,24,3.541666667,0.4588235294,13
1112,86096000,22484000,10780000,농산물,분당점,14,2.928571429,0.1219512195,17
1113,7535000,6000000,,화장품,본  점,2,2,0,7
1114,12460000,12460000,,화장품,본  점,1,1,1,0
1115,10193250,5400000,,화장품,본  점,3,2.666666667,0.25,66
1116,1000000,1000000,,구두,노원점,1,1,1,0
1117,316467530,39960000,36922000,기타,본  점,69,2.768115942,0.2094240838,5
1118,260506010,32949000,32201900,농산물,분당점,49,3.673469388,0.2777777778,6
1119,15294950,9200000,552000,침구/수예,본  점,4,2,0.375,59
1120,37157240,7000000,,기타,본  점,21,2.142857143,0.3555555556,16
1121,1991650,384000,,수산품,광주점,10,2.9,0.2068965517,34
1122,1820000,5565000,5565000,트래디셔널,본  점,2,2,0.25,0
1123,8088000,8000000,,골프,동래점,1,2,0,0
1124,57580290,14910000,,축산가공,일산점,9,3.555555556,0.34375,32
1125,126063270,48631000,,디자이너,대전점,9,2.555555556,0,39
1126,842469380,34096000,2080000,기타,본  점,99,3.313131313,0.1920731707,3
1127,70171000,22113000,2880000,화장품,부산본점,5,2.2,0.09090909091,16
1128,5547500,3150000,,캐주얼,강남점,2,2.5,0.6,25
1129,425940960,73600000,25217000,가공식품,본  점,75,3.933333333,0.2847457627,4
1130,56320430,22250000,,농산물,분당점,17,5.647058824,0.6354166667,19
1131,46601200,29650000,,캐주얼,잠실점,1,3,0,0
1132,3427200,3427200,,식기,본  점,1,1,0,0
1133,374350,185900,,수산품,본  점,1,5,0,0
1134,4750000,4750000,,화장품,강남점,1,1,0,0
1135,585851630,69889200,101783750,명품,잠실점,47,2.70212766,0.5118110236,7
1136,85405340,17050000,750000,가공식품,노원점,34,1.823529412,0.2419354839,10
1137,1209600,1209600,,피혁잡화,잠실점,1,1,1,0
1138,4690000,3465000,,화장품,부산본점,1,2,0,0
1139,38888700,15525000,,기타,부평점,6,2.5,0.4666666667,36
1140,381316070,57270000,109064000,기타,광주점,62,4.258064516,0.2196969697,5
1141,4547000,3560000,,구두,잠실점,2,1,0,11
1142,5044930,2079000,,기타,포항점,2,7.5,0,3
1143,3450000,3450000,,남성 캐주얼,안양점,1,1,0,0
1144,274000120,96000000,33330000,농산물,분당점,26,4.461538462,0.2413793103,13
1145,39191000,22344000,782000,스포츠,부산본점,8,1.5,0.1666666667,33
1146,104467100,23161600,,일용잡화,잠실점,16,1.9375,0.06451612903,21
1147,664800,420000,,가공식품,잠실점,4,2.5,0,86
1148,7148650,5510000,,수산품,본  점,6,1.833333333,0.3636363636,45
1149,2156960,841680,,농산물,본  점,1,4,1,0
1150,95889900,18700000,17407000,시티웨어,영등포점,22,2.272727273,0.24,15
1151,461036500,134400000,1010000,가공식품,본  점,41,2.195121951,0.3,7
1152,3222640,2000000,1980000,구두,본  점,3,2.333333333,0.1428571429,107
1153,37151900,11281500,,트래디셔널,잠실점,8,1.125,0,27
1154,22637150,4440000,1044000,화장품,잠실점,8,3.75,0.3333333333,25
1155,43708200,17952000,,가공식품,본  점,8,3.75,0.06666666667,28
1156,5290000,5290000,,섬유잡화,분당점,1,1,1,0
1157,167225570,38640000,17916000,농산물,노원점,52,4.961538462,0.1976744186,6
1158,205236790,43680000,11466000,디자이너,본  점,20,2.15,0.02325581395,17
1159,488018850,382096000,25859400,가공식품,본  점,18,3.388888889,0.3770491803,17
1160,56231810,9800000,14748000,명품,본  점,61,2.196721311,0.171641791,5
1161,182391920,18000000,2616000,농산물,본  점,73,3.726027397,0.3235294118,4
1162,1110000,1020000,,일용잡화,부산본점,2,1.5,0.3333333333,32
1163,9325000,3750000,2816000,골프,본  점,5,1,0.4,16
1164,162156650,12250000,,수산품,본  점,36,4.222222222,0.1776315789,9
1165,12430000,10560000,,피혁잡화,동래점,2,1,0.5,54
1166,68606850,7680000,2115000,기타,본  점,32,2.75,0.2045454545,10
1167,236121600,33593800,3219000,기타,광주점,39,3.102564103,0.2148760331,8
1168,1157491780,264625000,154060000,명품,광주점,86,2.465116279,0.2783018868,4
1169,861848140,50280000,210195200,기타,대전점,176,2.772727273,0.2909836066,2
1170,437835200,27500000,40614400,기타,청량리점,66,2.560606061,0.3017751479,5
1171,243245470,54408800,,골프,본  점,21,2.142857143,0.5333333333,13
1172,205346450,24290000,6812000,농산물,동래점,35,6.085714286,0.3145539906,9
1173,2898000,2898000,,주방가전,잠실점,1,1,0,0
1174,758900,240000,,가공식품,본  점,3,4.666666667,1,32
1175,40943000,11990000,5544000,남성 캐주얼,영등포점,11,2.636363636,0.2413793103,25
1176,41399800,103500000,92000000,디자이너,부산본점,8,1.75,0,22
1177,28377300,5964000,,기타,일산점,7,4.142857143,0.6206896552,34
1178,1154400,1154400,,주방용품,대전점,1,1,1,0
1179,20228700,6000000,,캐주얼,잠실점,9,2.555555556,0.08695652174,33
1180,15482050,3125000,,기타,광주점,45,4.2,0.3174603175,7
1181,270418080,43750000,,가공식품,본  점,16,5.875,0.3723404255,15
1182,5751500,2672600,,일용잡화,본  점,12,1.333333333,0.625,26
1183,112905000,16656000,5480000,기타,광주점,26,2.730769231,0.1408450704,12
1184,138432480,10992000,29770600,명품,잠실점,60,2.033333333,0.2295081967,5
1185,6975000,6975000,,시티웨어,부산본점,1,1,1,0
1186,133717240,47300000,960000,축산가공,강남점,46,4,0.1902173913,7
1187,108546760,67980000,3762500,기타,분당점,38,2.552631579,0.3505154639,9
1188,29851940,10500000,,수산품,본  점,21,2.142857143,0.2,14
1189,23977110,18312000,,가공식품,일산점,93,1.741935484,0.3209876543,3
1190,52254200,21000000,,명품,부산본점,5,1.2,0.5,64
1191,38031910,3384000,,수산품,본  점,69,3.173913043,0.8493150685,5
1192,1785000,1785000,,스포츠,본  점,1,1,0,0
1193,61048200,7656000,6759200,기타,영등포점,17,2.176470588,0.3243243243,20
1194,53957330,14560000,,수산품,강남점,8,12.875,0,42
1195,16990600,5520000,3100000,기타,분당점,12,2.083333333,0.36,15
1196,40018600,18354000,,모피/피혁,노원점,3,2.666666667,0.875,98
1197,9934500,2875000,,란제리/내의,잠실점,6,1.166666667,0.1428571429,25
1198,9936000,9936000,,주방용품,잠실점,1,1,1,0
1199,98356550,15019000,30490000,명품,영등포점,18,1.777777778,0.0625,18
1200,101293490,18700000,2712500,농산물,부산본점,83,4.240963855,0.25,4
1201,750000,750000,,셔츠,본  점,1,1,0,0
1202,461300,194400,,축산가공,본  점,1,4,1,0
1203,129114630,25520000,,가공식품,분당점,14,5.642857143,0.417721519,22
1204,42331620,17500000,,수산품,잠실점,10,2.6,0.1923076923,30
1205,73035200,14304000,,디자이너,잠실점,8,2.625,0.4285714286,35
1206,33529200,7436000,4810000,디자이너,일산점,7,2.285714286,0.0625,27
1207,10097400,5475000,,화장품,잠실점,2,2,0.25,26
1208,5985680,3920000,,아동,광주점,3,1.666666667,0.6,47
1209,0,4200000,7350000,생활잡화,본  점,2,2,1,0
1210,169595160,18270000,8152000,가공식품,본  점,51,2.196078431,0.3125,7
1211,118663000,25691000,,디자이너,일산점,8,2,0.3125,39
1212,67747050,7992000,2084000,아동,부산본점,17,1.705882353,0.4827586207,18
1213,10580000,10580000,,디자이너,대전점,1,1,0,0
1214,5431500,3401640,,농산물,본  점,2,1,0.5,129
1215,193636720,33408000,,기타,광주점,40,2.025,0.8395061728,8
1216,11475000,11016000,,시티웨어,부평점,1,2,0,0
1217,64153400,33750000,,구두,노원점,5,4.2,0.8571428571,48
1218,76707020,21420000,4680000,가공식품,본  점,15,2.6,0.1282051282,22
1219,13073000,13055000,,가공식품,노원점,2,3,0.1666666667,4
1220,139742380,7980000,5456000,기타,잠실점,111,3.333333333,0.2783783784,3
1221,1040000,988000,,섬유잡화,본  점,1,2,0,0
1222,97767200,15500000,9568000,명품,부산본점,14,1.642857143,0.2608695652,24
1223,60563170,20205000,,기타,영등포점,20,2.35,0.2553191489,17
1224,10750000,10750000,,화장품,잠실점,1,1,0,0
1225,53707880,19690000,120000,기타,본  점,15,2.733333333,0.0487804878,21
1226,480000,460000,,섬유잡화,잠실점,1,2,0,0
1227,119579800,58600000,,명품,본  점,5,1.6,0,23
1228,67480850,23298000,,농산물,분당점,26,2.230769231,0.2586206897,12
1229,1490000,1490000,,스포츠,영등포점,1,1,0,0
1230,1400000,1330000,,섬유잡화,일산점,1,2,1,0
1231,199823650,35581000,1263300,기타,동래점,34,2.323529412,0.2278481013,10
1232,9773440,1622400,,기타,청량리점,22,3.818181818,0.2380952381,15
1233,179200,179200,,일용잡화,잠실점,1,1,0,0
1234,5496500,2072000,,모피/피혁,본  점,2,2.5,0.6,46
1235,16126000,14168000,,시티웨어,잠실점,2,1,0.5,10
1236,57122430,12525000,156000,농산물,미아점,23,2.956521739,0.1323529412,14
1237,23317150,3996000,2019600,가공식품,본  점,14,3.642857143,0.3137254902,20
1238,129538380,13176000,1039500,시티웨어,부평점,59,2.033898305,0.3583333333,6
1239,54910260,19875000,,가공식품,본  점,19,3.684210526,0.5142857143,17
1240,72799930,14700000,,농산물,인천점,34,5.941176471,0.1831683168,10
1241,14700000,14700000,,가공식품,본  점,1,1,0,0
1242,239972500,59950000,2136000,기타,본  점,24,2.041666667,0.2448979592,14
1243,538200,478400,,캐주얼,영등포점,1,2,0,0
1244,8371500,2304000,,식기,본  점,10,1.5,0.3333333333,33
1245,32203600,12776400,7308000,시티웨어,잠실점,5,2,0.1,69
1246,5300000,2600000,,골프,부산본점,2,1.5,0,56
1247,193220750,48070000,10525000,가공식품,본  점,36,7.388888889,0.1804511278,9
1248,162500,156000,,섬유잡화,본  점,1,2,0,0
1249,3996000,3996000,,건강식품,잠실점,1,1,1,0
1250,8470000,6930000,,시티웨어,본  점,2,1,0,3
1251,12345000,12000000,,가공식품,잠실점,2,2,0,16
1252,1296000,1215000,,화장품,분당점,1,2,0,0
1253,1230750,896000,,가공식품,부산본점,9,2.666666667,0.5833333333,28
1254,171814960,36837500,,기타,미아점,20,2.9,0.4137931034,15
1255,342701800,114540000,23100000,가공식품,일산점,21,3.714285714,0.4615384615,16
1256,75614650,13200000,34361800,가공식품,본  점,40,6.425,0.4319066148,6
1257,144597000,76340000,,캐주얼,분당점,5,1.6,0.75,45
1258,3979500,3790000,,시티웨어,청량리점,1,2,0,0
1259,200111110,17420000,437000,기타,미아점,41,4.243902439,0.275862069,8
1260,8066710,2592000,,가공식품,미아점,14,2.714285714,0.2631578947,21
1261,7475000,3675000,,화장품,본  점,3,1.333333333,0,116
1262,110000,110000,,수산품,본  점,1,1,0,0
1263,232330000,27780000,11067000,디자이너,잠실점,31,1.387096774,0.1860465116,11
1264,96600,88550,,농산물,본  점,1,2,0,0
1265,7186560,315000,,가공식품,본  점,23,5.608695652,0.2015503876,15
1266,30859200,23560000,,기타,잠실점,4,1.75,0.1428571429,15
1267,84281400,44850000,,가공식품,본  점,7,1.714285714,0.1666666667,42
1268,130406840,13524000,8668800,명품,본  점,44,3.022727273,0.5714285714,8
1269,3303000,2772000,,스포츠,영등포점,1,5,0,0
1270,10565890,8750000,,젓갈/반찬,분당점,6,2.5,0.4,53
1271,22979910,3938880,,수산품,본  점,46,2.260869565,0.3365384615,7
1272,74613560,16081600,,트래디셔널,본  점,10,2.6,0.6923076923,23
1273,32661000,12672000,,시티웨어,동래점,10,1.6,0.0625,35
1274,212403400,23475000,,기타,강남점,20,2.85,0.0701754386,15
1275,460566780,52650000,66671000,디자이너,본  점,50,2.78,0.1223021583,6
1276,75662450,24000000,,기타,청량리점,39,5.282051282,0.2378640777,8
1277,3765000,2178000,,모피/피혁,영등포점,2,1.5,0,12
1278,20728000,9750000,,란제리/내의,본  점,3,1.333333333,0.5,53
1279,1824000,1200000,,주방용품,본  점,1,2,1,0
1280,9099000,3500000,,기타,광주점,5,2.4,0.1666666667,14
1281,205025530,22000000,20110000,디자이너,광주점,56,2.25,0.1666666667,6
1282,396000,176000,,육류,분당점,1,3,0,0
1283,48750970,13420800,2304000,기타,분당점,6,3.666666667,0.7727272727,55
1284,35336000,19550000,184000,시티웨어,본  점,4,1.5,0.3333333333,45
1285,43676850,15500000,442000,기타,잠실점,14,2,0.1071428571,13
1286,1031710,332500,,가공식품,전주점,4,2,0.75,75
1287,320000,897000,936000,모피/피혁,영등포점,3,2,0.3333333333,11
1288,145580,61040,,농산물,분당점,1,5,0,0
1289,120948340,26200000,,가공식품,부평점,41,3.682926829,0.4966887417,8
1290,16353000,12000000,12125000,기타,영등포점,6,1.833333333,0.1818181818,9
1291,51335490,5750000,,기타,청량리점,36,3.888888889,0.2642857143,9
1292,173489250,32000000,3432000,화장품,분당점,21,2.761904762,0.3620689655,16
1293,310152120,32808000,,기타,관악점,44,6.5,0.2902097902,8
1294,4670000,3200000,600000,골프,울산점,3,1,0.3333333333,25
1295,374833740,50370000,15546200,기타,영등포점,64,2.578125,0.3696969697,5
1296,23650100,8580000,,기타,일산점,13,1.769230769,0.5217391304,22
1297,143920000,48000000,,주방가전,본  점,5,2,0.8,66
1298,91993000,11500000,23248000,기타,일산점,38,5.447368421,0.1884057971,9
1299,279691330,76406000,17186400,농산물,대전점,28,4.321428571,0.2314049587,11
1300,265222540,44233200,9226800,골프,잠실점,34,2.058823529,0.2571428571,9
1301,15778600,4788000,,트래디셔널,잠실점,8,1.25,0.9,43
1302,2344000,1200000,,수산품,본  점,1,3,0,0
1303,172503360,43500000,,화장품,본  점,13,1.615384615,0.380952381,23
1304,70023100,13794000,6681600,농산물,분당점,47,6.914893617,0.2676923077,7
1305,7780500,3542000,1980000,모피/피혁,영등포점,3,3.333333333,0.4,52
1306,35365260,6840000,,농산물,본  점,35,2.628571429,0.5760869565,10
1307,5565000,5565000,,트래디셔널,본  점,1,1,0,0
1308,550373480,150650000,2225000,골프,본  점,26,4.269230769,0.1441441441,13
1309,85826420,28750000,26175000,가공식품,잠실점,39,4.58974359,0.1508379888,9
1310,4832810,980000,2411200,가공식품,관악점,13,5.384615385,0.1571428571,24
1311,5772800,7644000,3761000,시티웨어,분당점,5,1.8,0.6666666667,39
1312,97993500,11675000,,캐주얼,부산본점,24,3.291666667,0.2911392405,13
1313,99771400,8250000,8360000,기타,노원점,67,5.656716418,0.4802110818,4
1314,577809910,41025000,170391000,시티웨어,분당점,65,3.215384615,0.2200956938,5
