cust_id,총구매액,최대구매액,환불금액,주구매상품,주구매지점,내점일수,내점당구매건수,주말방문비율,구매주기
3896,157162560,93748000,99775600,디자이너,본  점,16,2.125,0.4705882353,16
3897,159672050,54000000,18862000,기타,본  점,20,3.8,0.1447368421,16
3898,3996000,3996000,,건강식품,분당점,1,1,0,0
3899,142258180,14760000,,기타,본  점,22,2.272727273,0.16,15
3900,3996000,3996000,,건강식품,본  점,1,1,0,0
3901,113430000,77280000,,기타,본  점,13,1.615384615,0.6666666667,26
3902,40483540,11980000,8558000,기타,잠실점,20,3,0.45,16
3903,83169100,24610000,,화장품,잠실점,10,1.3,0,34
3904,86101130,12650000,,화장품,본  점,19,1.894736842,0.3333333333,17
3905,89908720,25300000,522000,가공식품,본  점,28,4.071428571,0.4210526316,12
3906,16897000,10488000,,남성 캐주얼,안양점,2,5,0,87
3907,586632600,143000000,150763280,기타,잠실점,82,2.317073171,0.2,4
3908,41862400,16330000,,시티웨어,인천점,9,1.333333333,0.25,35
3909,355700,80000,,수산품,미아점,3,2.666666667,0.75,49
3910,41670190,7725000,1275000,농산물,분당점,23,11.2173913,0.503875969,11
3911,401189430,51255000,57156700,기타,본  점,52,2.826923077,0.1768707483,6
3912,450000,450000,,수산품,잠실점,1,1,1,0
3913,2210000,1955000,,스포츠,본  점,1,3,0,0
3914,129298890,23800000,,기타,본  점,59,3.627118644,0.191588785,5
3915,326974700,39208000,24833200,명품,잠실점,49,3.367346939,0.3575757576,7
3916,72949240,15400000,8492000,기타,본  점,20,3.25,0.3692307692,17
3917,605100,425000,,차/커피,본  점,1,4,0,0
3918,7228000,6950000,,캐주얼,일산점,1,2,1,0
3919,287023400,19925000,10745000,스포츠,노원점,47,2.85106383,0.1567164179,7
3920,39476000,31625000,,남성 캐주얼,잠실점,4,1.25,0.2,66
3921,71976900,9580800,,가공식품,본  점,20,2,0.45,17
3922,42914620,16468000,,가공식품,분당점,6,2.5,0.3333333333,32
3923,12900,12900,,가공식품,창원점,1,1,1,0
3924,2625000,2625000,,란제리/내의,영등포점,1,1,0,0
3925,470888000,83125000,,화장품,본  점,28,4,0.25,12
3926,101669710,14800000,,가공식품,미아점,22,4.772727273,0.3238095238,14
3927,186529500,19290000,13068600,캐주얼,강남점,53,2.490566038,0.1515151515,6
3928,830000,440000,,모피/피혁,동래점,1,2,0,0
3929,4721250,1292000,,기타,안양점,5,3,0,20
3930,2347000,1250000,704000,셔츠,본  점,4,1.25,0.2,41
3931,118998470,22057000,,농산물,분당점,40,4.825,0.2590673575,8
3932,1948570,880000,,기타,강남점,3,3.666666667,0.2727272727,74
3933,1240700,393800,,가공식품,잠실점,6,2.833333333,0,42
3934,216109560,29625000,3955000,가공식품,본  점,44,3.068181818,0.1185185185,8
3935,40516710,68310000,68310000,화장품,본  점,12,2,0,28
3936,191820590,76800000,420971600,디자이너,부산본점,59,2.186440678,0.3333333333,5
3937,805493970,178200000,326698080,기타,분당점,74,2.945945946,0.3623853211,4
3938,13154000,8450000,,남성 트랜디,잠실점,2,1.5,0.3333333333,1
3939,24480000,10750000,,화장품,본  점,4,1,0.25,86
3940,890360,368000,,젓갈/반찬,본  점,4,2,0.25,38
3941,23600000,16150000,,디자이너,본  점,2,1.5,0,91
3942,426470800,48070000,420000,농산물,본  점,82,5.134146341,0.135391924,4
3943,34022480,1840000,2995000,기타,분당점,85,4.941176471,0.2238095238,4
3944,444296100,42964000,14728000,디자이너,분당점,43,2.255813953,0.3298969072,7
3945,19519680,4100000,,가공식품,분당점,10,3.8,0.1842105263,28
3946,4998000,1260000,,모피/피혁,영등포점,7,1.857142857,0,46
3947,559684430,29250000,26546000,디자이너,부산본점,68,2.882352941,0.2448979592,5
3948,159767000,103400000,,화장품,일산점,7,1.571428571,0.3636363636,36
3949,9762000,6132000,,기타,영등포점,2,1.5,0.3333333333,55
3950,199167100,25875000,7589600,기타,잠실점,32,1.8125,0.7931034483,10
3951,12741200,11760000,,일용잡화,부산본점,3,1.666666667,0.4,24
3952,9069600,6800000,390000,모피/피혁,영등포점,6,2,0.25,34
3953,93166520,18400000,,기타,분당점,7,5.571428571,0.358974359,47
3954,3637500,1975000,,남성 캐주얼,영등포점,1,2,0,0
3955,18837200,6589200,,가공식품,강남점,6,4.333333333,0,52
3956,11682000,11682000,,디자이너,잠실점,1,1,0,0
3957,125089150,33902000,1062000,육류,노원점,29,2.448275862,0.07042253521,12
3958,7140000,4056000,,가공식품,강남점,3,3,0,40
3959,73025140,59400000,,기타,잠실점,17,2.647058824,0.1111111111,16
3960,5013000,5013000,,통신/컴퓨터,본  점,1,1,1,0
3961,55923000,22347500,,남성 캐주얼,본  점,5,2.6,0.5384615385,48
3962,605700,85000,,가공식품,일산점,9,2.555555556,0.652173913,32
3963,185487970,12716000,,농산물,분당점,44,5.545454545,0.2008196721,8
3964,14332020,4275000,,농산물,본  점,8,1.5,0.4166666667,38
3965,426750,292500,,농산물,미아점,1,5,1,0
3966,545952310,38400000,,기타,본  점,96,3.78125,0.1570247934,3
3967,189810850,24552000,,기타,분당점,26,2.538461538,0.2121212121,13
3968,2600000,2600000,,구두,동래점,1,1,0,0
3969,191059500,20877500,,트래디셔널,본  점,14,2.928571429,0.1951219512,23
3970,73436980,39500000,43605200,기타,본  점,19,2.368421053,0.2444444444,15
3971,67614300,45540000,235667100,디자이너,영등포점,42,1.595238095,0.2686567164,8
3972,230000,220000,,수산품,본  점,1,2,0,0
3973,7000000,7000000,,남성 캐주얼,잠실점,1,1,1,0
3974,91774410,15120000,,기타,잠실점,26,2.038461538,0.4528301887,13
3975,332800,320000,,섬유잡화,분당점,1,2,1,0
3976,22787310,9680000,,가공식품,본  점,13,1.846153846,0.5,21
3977,26125760,8700000,,농산물,대전점,9,4.888888889,0.1136363636,21
3978,1812000,1472000,,액세서리,노원점,1,3,0,0
3979,50483500,20000000,,남성정장,일산점,5,1.4,0.2857142857,52
3980,97274000,21846000,,화장품,본  점,10,1.5,0.1333333333,26
3981,71850550,6816000,30651560,기타,분당점,45,5.444444444,0.1795918367,7
3982,33987180,21052000,,농산물,관악점,8,3.25,0.03846153846,32
3983,17641080,1232000,312000,가공식품,분당점,57,6,0.4093567251,6
3984,112837990,22022000,,시티웨어,영등포점,16,1.625,0.3846153846,21
3985,440366860,33832080,4147000,기타,분당점,53,3.075471698,0.1717791411,6
3986,337513980,24772000,24115800,농산물,일산점,99,4.616161616,0.3501094092,3
3987,634588500,157440000,196461200,캐주얼,잠실점,99,2.141414141,0.2971698113,3
3988,129446150,33768000,,젓갈/반찬,영등포점,23,3.608695652,0.01204819277,15
3989,455840,356840,,육류,본  점,1,2,1,0
3990,169787500,115940000,,시티웨어,잠실점,8,2.75,0.09090909091,39
3991,1534000,1475000,,시티웨어,분당점,1,2,0,0
3992,164366630,11836000,25634000,가공식품,본  점,43,3.627906977,0.1025641026,8
3993,95265150,8500000,427200,기타,분당점,37,3.783783784,0.2428571429,9
3994,154753540,56745000,64909000,스포츠,본  점,30,3.2,0.3229166667,10
3995,53225200,10680000,21340600,가공식품,본  점,16,3.5,0.625,14
3996,107253150,18011700,12948000,가공식품,잠실점,17,4.235294118,0.3333333333,16
3997,47645690,2537500,1291000,농산물,분당점,68,6.867647059,0.3618843683,5
3998,2115000,1725000,,수산품,분당점,1,3,1,0
3999,11000000,11000000,,남성정장,잠실점,1,1,1,0
4000,15863000,9048000,,시티웨어,일산점,3,2,0,28
4001,26708690,4450000,,가공식품,부산본점,90,4.077777778,0.3242506812,4
4002,113647020,23000000,551000,기타,미아점,13,6.615384615,0.6395348837,27
4003,76295000,10879000,1728000,시티웨어,청량리점,24,1.375,0.1515151515,12
4004,90390000,17900000,,기타,부산본점,14,2.214285714,0.4193548387,24
4005,185350990,35112000,,기타,분당점,30,14.33333333,0.2348837209,11
4006,130900,130900,,육류,본  점,1,1,0,0
4007,3991300,1800000,,수산품,본  점,4,3.5,0.2142857143,31
4008,10691500,2280000,,축산가공,관악점,12,7,0.130952381,11
4009,29848840,3700000,,기타,분당점,15,5.8,0.5517241379,19
4010,323371200,29210000,14880000,명품,잠실점,38,1.710526316,0.6307692308,9
4011,4450000,4450000,,화장품,분당점,1,1,0,0
4012,19934000,10900000,,액세서리,본  점,4,1.5,0,62
4013,95537180,46667000,46667000,남성정장,분당점,10,3,0.5333333333,23
4014,51494680,9576000,4336000,기타,분당점,44,4.090909091,0.2277777778,8
4015,108903700,18014400,,트래디셔널,본  점,6,3.5,0.09523809524,44
4016,34554260,6600000,,기타,관악점,22,4.454545455,0.1632653061,13
4017,1711890,2225000,2335000,가공식품,본  점,7,1.857142857,0,37
4018,9936000,9675000,,모피/피혁,분당점,1,3,0,0
4019,11184000,17342000,6912000,골프,본  점,2,2,0,7
4020,266301040,37704000,14100900,기타,잠실점,52,2.384615385,0.08064516129,6
4021,16826000,9600000,,스포츠,부산본점,3,3,0,7
4022,19980000,3996000,,건강식품,분당점,5,1,0.6,70
4023,49531970,13893000,252000,기타,부산본점,27,2.407407407,0.4923076923,12
4024,12941000,9900000,,기타,본  점,6,2,0.4166666667,59
4025,4155000,2786000,,차/커피,강남점,3,1.666666667,0.2,78
4026,90455400,36375000,,골프,분당점,10,1.4,1,31
4027,1776600,1396800,,기타,본  점,1,7,0,0
4028,24157780,6250000,,기타,미아점,13,4.615384615,0.2333333333,10
4029,340019110,12700000,18359000,기타,일산점,90,4.488888889,0.25,3
4030,602415300,36687000,5455400,디자이너,잠실점,67,1.865671642,0.24,5
4031,36012300,9660000,2392000,농산물,분당점,20,2.15,0.1395348837,9
4032,37681420,18960000,,기타,잠실점,9,4.777777778,0.1162790698,14
4033,4475000,4475000,,화장품,분당점,1,1,1,0
4034,18615430,2838000,,차/커피,본  점,58,2.379310345,0.4492753623,6
4035,12972000,8160000,,시티웨어,본  점,1,4,0,0
4036,125576700,24000000,,골프,잠실점,16,1.625,0.3846153846,14
4037,113581230,17000000,13524000,농산물,본  점,49,2.959183673,0.2482758621,7
4038,605740400,110000000,3200000,보석,분당점,13,2.461538462,0.46875,25
4039,210625560,51700000,7185600,수산품,본  점,34,2.382352941,0.06172839506,9
4040,11018000,11000000,6090000,남성정장,부산본점,2,4,0.375,1
4041,30419400,9262000,,건강식품,강남점,10,1.5,0.1333333333,27
4042,314093040,45360000,,가공식품,분당점,51,2.470588235,0.1904761905,6
4043,106643800,22860000,,기타,본  점,24,2.583333333,0.1129032258,13
4044,32025000,30848000,,가공식품,본  점,3,2.666666667,0,6
4045,269100,173750,,가공식품,부산본점,1,4,1,0
4046,58738900,39307000,66000,가공식품,부산본점,16,2.25,0.1111111111,21
4047,198069100,47498000,17400000,명품,본  점,32,1.65625,0.358490566,11
4048,6437000,3150000,,모피/피혁,영등포점,3,1.333333333,0,64
4049,240613000,52250000,,가공식품,인천점,19,2.947368421,0.5357142857,17
4050,156913660,16300000,26146000,시티웨어,분당점,44,2.727272727,0.225,8
4051,7170750,3080000,360000,일용잡화,부평점,7,2.285714286,0,39
4052,330380540,57500000,19258500,기타,본  점,60,2.783333333,0.4191616766,5
4053,220534600,60000000,,가공식품,잠실점,17,2.941176471,0.18,16
4054,15745000,5740000,,란제리/내의,본  점,4,2.75,0.1818181818,64
4055,276750,261000,,일용잡화,강남점,1,3,1,0
4056,70500,42500,,수산품,본  점,1,2,0,0
4057,31904190,10750000,,기타,영등포점,15,2.933333333,0.3636363636,23
4058,4457200,1760000,,가공식품,본  점,7,3.571428571,0.12,20
4059,2817500,2817500,,남성 캐주얼,잠실점,1,1,0,0
4060,71267560,32841600,,기타,일산점,8,1.75,0.07142857143,30
4061,17710000,7600000,,피혁잡화,잠실점,2,1.5,0,124
4062,6934000,5434000,,화장품,동래점,2,1,1,45
4063,98690480,13970000,,화장품,분당점,17,1.647058824,0.2857142857,19
4064,1392000,1392000,,액세서리,본  점,1,1,0,0
4065,42935000,17325000,,남성정장,안양점,2,1.5,0.6666666667,93
4066,13537000,10020000,5535000,시티웨어,강남점,4,1.5,0,44
4067,531302660,110726000,24221200,캐주얼,영등포점,60,2.716666667,0.3312883436,5
4068,399983900,51492000,9896500,디자이너,본  점,32,2.53125,0.4691358025,10
4069,9558000,3645500,,캐주얼,부산본점,5,1.6,0.25,40
4070,192636700,16250000,10660000,기타,청량리점,34,2.441176471,0.2048192771,10
4071,13053220,4015200,307200,가공식품,안양점,9,2,0.3333333333,28
4072,154819300,36550000,,기타,강남점,14,3.785714286,0.05660377358,23
4073,309445620,13789600,34025700,농산물,일산점,109,3.614678899,0.4670050761,3
4074,69713910,28320000,,축산가공,광주점,29,4.310344828,0.208,12
4075,7179000,3816000,,시티웨어,부산본점,2,2.5,0,16
4076,77280000,77280000,,대형가전,잠실점,1,1,0,0
4077,101026470,25000000,377200,가공식품,본  점,34,2.941176471,0.35,9
4078,98000,91000,,차/커피,본  점,1,2,0,0
4079,-150000,-150000,150000,구두,분당점,1,1,0,0
4080,3471000,2835000,,가공식품,본  점,3,6.333333333,0,86
4081,354863790,71390000,,농산물,본  점,89,2.95505618,0.2585551331,3
4082,69466330,13824000,,기타,일산점,25,3.32,0.3373493976,13
4083,10519000,7535000,,디자이너,분당점,3,1.333333333,0.5,83
4084,2941900,1754900,,스포츠,분당점,2,2,1,164
4085,948000,7000000,7000000,골프,영등포점,2,1.5,0,2
4086,3711000,1564000,,화장품,본  점,2,2.5,0.8,22
4087,29742840,18400000,,기타,미아점,7,5.857142857,0,30
4088,41115530,4056000,,기타,부산본점,25,3.88,0.412371134,12
4089,147160110,64680000,11692000,기타,광주점,50,1.86,0.1612903226,7
4090,126964850,15125000,1125000,골프,본  점,34,1.411764706,0.3125,10
4091,205000,120000,,가공식품,부산본점,1,9,0,0
4092,471824600,109563300,,커리어,대전점,9,2.444444444,0.5909090909,24
4093,3832400,1920000,,기타,본  점,2,3,0,1
4094,33637000,14160000,,시티웨어,잠실점,6,1.5,0.2222222222,58
4095,566933840,70180000,73268600,시티웨어,잠실점,45,1.933333333,0.5057471264,7
4096,15200200,1078000,,기타,잠실점,21,6.619047619,0.7122302158,16
4097,4660000,2300000,,섬유잡화,잠실점,1,3,1,0
4098,58437740,35280000,,주방용품,부산본점,20,1.35,0.4814814815,17
4099,412000,309000,,가공식품,본  점,1,3,0,0
4100,124900,42300,,기타,부산본점,2,2.5,0,27
4101,5889600,5544000,,시티웨어,본  점,2,1,1,73
4102,45634230,7250000,,농산물,분당점,92,4.858695652,0.4295302013,3
4103,511864840,69552000,23800400,축산가공,부산본점,127,3.023622047,0.2890625,2
4104,542850650,54125000,63818350,트래디셔널,본  점,63,2.80952381,0.3050847458,5
4105,457300,330000,,기타,부평점,5,1.8,0.5555555556,45
4106,408557000,81900000,95993500,디자이너,본  점,37,2.108108108,0.02564102564,9
4107,42825780,16650000,,축산가공,본  점,22,1.681818182,0.2702702703,15
4108,64314800,35460000,4320000,시티웨어,영등포점,3,2.333333333,0,37
4109,118366000,42744000,,아동,영등포점,13,5.384615385,0.6428571429,24
4110,186363850,22680000,8831000,가공식품,동래점,39,3.846153846,0.2733333333,8
4111,3974600,1071000,,수산품,본  점,2,5,0.9,68
4112,34045280,5727000,,기타,본  점,23,2.652173913,0.2131147541,12
4113,1113000,3388000,2438000,시티웨어,분당점,3,1.666666667,0,11
4114,11171600,9697800,,가공식품,창원점,4,2.75,0,28
4115,2416000,1600000,,건강식품,청량리점,2,1.5,0,26
4116,4791000,3075000,,아동,부산본점,2,1,0.5,144
4117,90469500,21250000,2352000,남성정장,부산본점,8,3.125,0,40
4118,128222020,44850000,,기타,분당점,20,3.55,0.1126760563,11
4119,167401670,60000000,,기타,본  점,7,5,0.4,2
4120,178050200,132779000,,주방가전,잠실점,9,1.555555556,0.2857142857,35
4121,4876000,2500000,,남성 캐주얼,잠실점,2,1.5,0,116
4122,20751500,17430000,,가공식품,본  점,6,2,0.25,34
4123,30979640,15600000,,수산품,잠실점,6,1.666666667,0.2,55
4124,12727000,4800000,,남성 캐주얼,잠실점,2,2,1,0
4125,9009060,2277000,563850,농산물,본  점,21,3.19047619,0.2089552239,14
4126,314373390,62160000,53350300,기타,분당점,63,3.841269841,0.2933884298,5
4127,50606610,5904000,9792000,기타,분당점,32,6.875,0.35,10
4128,362057240,39015000,7681000,농산물,본  점,59,3.050847458,0.1888888889,6
4129,30401000,15645000,,화장품,잠실점,2,1.5,1,84
4130,13090620,7862400,,축산가공,미아점,10,4.7,0.02127659574,29
4131,23501700,6576000,,건강식품,부산본점,4,1.75,0.1428571429,74
4132,99480900,31500000,,명품,본  점,23,1.52173913,0.02857142857,14
4133,117758140,12500000,4600000,화장품,본  점,17,2,0.2647058824,19
4134,48110000,33360000,,가구,잠실점,3,1,0,75
4135,74295120,21600000,720000,농산물,부산본점,13,3.692307692,0.02083333333,24
4136,5196120,4387500,,기타,미아점,3,2,0.1666666667,16
4137,69350000,13676000,,시티웨어,영등포점,20,2.15,0.06976744186,15
4138,33252850,7238000,1725000,가공식품,본  점,19,2.631578947,0.22,16
4139,25382000,11750000,,화장품,분당점,3,2,0,56
4140,5348000,2660000,,기타,본  점,1,3,0,0
4141,422853760,48484000,15922000,기타,인천점,28,4,0.3571428571,12
4142,143426440,14950000,4163500,명품,본  점,47,2.319148936,0.1559633028,7
4143,107662000,42792000,59100000,명품,강남점,15,1.666666667,0.36,17
4144,2691000,2475000,,남성 캐주얼,일산점,1,2,0,0
4145,3091200,2956800,,남성 캐주얼,대전점,1,2,0,0
4146,107698400,16125000,,가공식품,분당점,20,2.55,0.2941176471,17
4147,894850,472500,,수산품,청량리점,2,2.5,0.2,8
4148,7208000,6160000,120000,구두,분당점,4,1.25,0,35
4149,480000,460000,,섬유잡화,청량리점,1,2,0,0
4150,41522680,14688000,,농산물,노원점,22,3.090909091,0.01470588235,14
4151,1312000,1150000,,가공식품,분당점,2,3.5,0,33
4152,45544800,13250000,,골프,미아점,3,2,0.3333333333,44
4153,1557000,182000,,축산가공,영등포점,9,1.222222222,0.5454545455,37
4154,47060780,19104000,,가공식품,부산본점,13,3.846153846,0.32,25
4155,66459710,6292000,4785000,시티웨어,광주점,17,2.705882353,0.4347826087,20
4156,682403820,63360000,53873000,기타,일산점,171,2.292397661,0.3520408163,2
4157,46094600,7200000,,시티웨어,청량리점,16,2.3125,0.3513513514,20
4158,8835000,2980000,,캐주얼,본  점,4,2,0.25,43
4159,144582820,35500000,15032000,농산물,잠실점,34,4.058823529,0.1304347826,10
4160,2985000,2295000,,구두,영등포점,1,2,0,0
4161,111927250,28947600,,기타,광주점,28,3.714285714,0.05769230769,12
4162,948950,261600,,가공식품,분당점,1,10,0,0
4163,36699000,27900000,3336000,시티웨어,잠실점,8,1.5,0.3333333333,42
4164,720000,690000,,섬유잡화,잠실점,1,2,1,0
4165,11156220,5764000,,기타,분당점,5,4.2,0.619047619,18
4166,20445150,18960000,,수산품,본  점,3,2.333333333,0.2857142857,101
4167,59950,59950,,가공식품,일산점,1,1,0,0
4168,330000,150000,,일용잡화,부산본점,3,1,0,24
4169,83051820,27500000,1241300,시티웨어,분당점,20,1.85,0.2432432432,15
4170,94049000,44440000,,농산물,분당점,9,3.555555556,0.5,35
4171,1280000,760000,,섬유잡화,잠실점,1,4,0,0
4172,18627590,3250000,,농산물,분당점,28,3.035714286,0.2235294118,11
4173,28239070,12750720,5337500,가공식품,잠실점,8,2.625,0.4285714286,25
4174,3577000,1380000,,수산품,미아점,5,1.8,0.4444444444,21
4175,230537890,25050000,,디자이너,대전점,14,3.642857143,0.568627451,23
4176,23644210,13600000,,가공식품,본  점,10,2,0.15,34
4177,251088640,16300000,70000,기타,잠실점,56,2.767857143,0.1161290323,6
4178,152135000,22413600,,명품,부산본점,10,1.8,0.1666666667,32
4179,173681290,20205000,53901500,시티웨어,분당점,107,1.906542056,0.2647058824,3
4180,104834620,47380000,,농산물,잠실점,22,3.545454545,0.1794871795,15
4181,237685770,55660000,76080000,농산물,본  점,57,3.736842105,0.07042253521,6
4182,7479720,5725000,936000,기타,잠실점,8,2.25,0.2222222222,21
4183,74822550,10275000,525610,농산물,분당점,60,3.083333333,0.3243243243,5
4184,291750570,26784000,22073600,기타,분당점,63,4.873015873,0.2768729642,5
4185,193240400,20250000,5244000,화장품,본  점,29,2.482758621,0.04166666667,11
4186,467497790,107892000,325000,기타,본  점,27,2.222222222,0.5666666667,12
4187,684423660,156576000,119471000,농산물,미아점,100,3.69,0.3414634146,3
4188,880000,836000,,섬유잡화,노원점,1,2,1,0
4189,4750000,3816000,,기타,강남점,3,1.666666667,0.4,12
4190,392321160,58608000,92754000,기타,본  점,72,4.5,0.1697530864,4
4191,515762400,126312000,,명품,본  점,12,1.666666667,0.65,28
4192,532000,532000,,캐주얼,본  점,1,1,1,0
4193,358400,358400,,식기,잠실점,1,1,0,0
4194,66847200,57200000,,기타,일산점,4,3.25,0.3076923077,56
4195,91000,50000,,가공식품,부평점,1,3,1,0
4196,50000,50000,,수산품,잠실점,1,1,1,0
4197,10818500,3456000,,섬유잡화,강남점,3,1.666666667,0,89
4198,38977500,16560000,,일용잡화,부산본점,7,1.428571429,0,49
4199,80950900,19875000,,농산물,강남점,16,6.9375,0.2162162162,16
4200,20964700,8221500,,스포츠,부산본점,7,1.285714286,0.3333333333,41
4201,3144700,1380000,,가공식품,잠실점,5,2.6,0,23
4202,302208200,18200000,18084800,농산물,분당점,65,3.369230769,0.301369863,5
4203,347640,346390,,육류,본  점,1,2,0,0
4204,11792150,1750000,,기타,본  점,24,2.583333333,0.5967741935,14
4205,516733950,75680000,9528000,가공식품,잠실점,60,5.266666667,0.2405063291,5
4206,18150000,18150000,,남성정장,본  점,1,1,0,0
4207,34687750,12550000,,가공식품,잠실점,45,3.244444444,0.1232876712,7
4208,36308900,5838000,2700000,시티웨어,본  점,20,1.6,0.375,17
4209,5131480,3975000,,주방용품,잠실점,2,1.5,0.6666666667,2
4210,53695760,12500000,5277400,기타,분당점,19,3.473684211,0.2272727273,14
4211,20116310,4950000,,기타,부평점,10,4.1,0.2682926829,32
4212,15144000,13152000,120000,스포츠,본  점,3,1,0.6666666667,46
4213,165439760,15249000,,농산물,부산본점,25,2.56,0.25,13
4214,31616770,13200000,3680000,기타,잠실점,28,4.035714286,0.2389380531,4
4215,54088210,12750000,9159100,기타,일산점,19,5.894736842,0.2678571429,16
4216,62009310,27600000,,가공식품,본  점,18,6.833333333,0.9430894309,16
4217,183727660,27792000,7200000,기타,분당점,25,2.88,0.2361111111,10
4218,22867100,7522200,,캐주얼,잠실점,9,2.222222222,0.6,34
4219,1410000,1239000,,차/커피,잠실점,2,2,0.75,34
4220,165000,165000,,가공식품,분당점,1,1,0,0
4221,165397940,36480000,,대형가전,본  점,10,1.4,0.2142857143,30
4222,8460000,3975000,,섬유잡화,본  점,3,1,0.3333333333,42
4223,315205180,259200000,1748000,농산물,분당점,27,2.444444444,0.2121212121,12
4224,94257200,9487500,9357000,시티웨어,본  점,41,1.902439024,0.2435897436,8
4225,172394800,18417000,1956000,기타,잠실점,15,3.333333333,0.3,21
4226,2542500,600000,,농산물,청량리점,9,2.111111111,0.4736842105,11
4227,3300000,3300000,,시티웨어,분당점,1,1,0,0
4228,13205000,13065000,,시티웨어,안양점,2,1,0.5,2
4229,70518000,33096000,,생활잡화,본  점,4,1.25,0.2,57
4230,1867900,1825000,,축산가공,분당점,1,3,0,0
4231,38475600,19320000,,가공식품,일산점,19,2.210526316,0.5238095238,18
4232,13175000,7200000,,섬유잡화,광주점,2,2,0.25,146
4233,602535300,35000000,28406000,캐주얼,울산점,77,1.38961039,0.3271028037,4
4234,240381670,51550000,51550000,기타,영등포점,13,2.923076923,0.8157894737,22
4235,357600,213600,,차/커피,본  점,2,1.5,0,85
4236,53552080,9950000,446400,농산물,일산점,15,8.333333333,0.304,22
4237,13846000,13846000,,골프,대전점,1,1,0,0
4238,48000,44000,,차/커피,일산점,1,2,0,0
4239,9900000,6600000,,화장품,잠실점,2,1,0.5,1
4240,104742590,16643000,17732000,수산품,본  점,29,2.724137931,0.2151898734,12
4241,839160600,445875000,9250000,농산물,미아점,42,6.523809524,0.1423357664,8
4242,251175400,52320000,6689000,시티웨어,본  점,21,2.333333333,0.2244897959,16
4243,57799710,46326000,53326000,농산물,잠실점,54,2.185185185,0.2627118644,6
4244,26707960,13317000,5267000,기타,부산본점,5,4.4,0,36
4245,40910240,9264000,,화장품,본  점,12,1.666666667,0.25,24
4246,5333270,4600000,,기타,본  점,1,5,1,0
4247,7683200,3836400,1067200,섬유잡화,본  점,4,1.75,0.7142857143,54
4248,123808900,65340000,10114000,화장품,본  점,16,2.625,0.07142857143,19
4249,595200,595200,,캐주얼,부산본점,1,1,0,0
4250,100501070,12623320,11050640,농산물,강남점,52,5.557692308,0.04152249135,6
4251,4108000,1600000,,농산물,본  점,3,1.333333333,0,72
4252,307974220,47304000,31031600,시티웨어,청량리점,22,1.409090909,0.1935483871,15
4253,13376510,10800000,6468000,가공식품,잠실점,5,2.2,0.09090909091,51
4254,43580000,17000000,,시티웨어,노원점,4,2,0.25,42
4255,49740050,25116100,41810300,명품,부산본점,21,1.333333333,0.1428571429,13
4256,240394190,74016000,74173500,농산물,본  점,38,2.947368421,0.3392857143,7
4257,2092000,580000,,모피/피혁,인천점,3,2.666666667,0,38
4258,1683200,1501500,,수산품,영등포점,1,3,1,0
4259,14250000,14250000,,남성정장,본  점,1,1,1,0
4260,14373000,7810000,1500000,가공식품,안양점,4,2.75,0.9090909091,22
4261,840479110,153648000,10950000,화장품,영등포점,50,2.74,0.1751824818,6
4262,60786160,8888000,161000,농산물,일산점,28,4.357142857,0.1557377049,12
4263,27151290,21250000,,육류,부산본점,2,2.5,0,135
4264,6500000,6625000,125000,시티웨어,부산본점,2,1,0,2
4265,280237200,116600000,30467400,디자이너,분당점,29,1.793103448,0.09615384615,11
4266,14573800,6407800,,남성 캐주얼,본  점,7,1.142857143,0.625,50
4267,308264220,25000000,10879000,기타,광주점,68,2.808823529,0.3926701571,5
4268,968162200,114540000,20658000,디자이너,잠실점,32,3.875,0.1209677419,10
4269,38590100,7050000,,젓갈/반찬,부산본점,24,3.083333333,0.1486486486,14
4270,36660000,16702000,,모피/피혁,본  점,2,2.5,0,6
4271,43341400,18050000,,시티웨어,부산본점,8,1.625,0,16
4272,454776040,48912000,38930000,화장품,본  점,72,2.625,0.2962962963,4
4273,17905000,8225000,4975000,남성 캐주얼,청량리점,5,1,0.4,48
4274,1362000,666000,,건강식품,본  점,4,1,0.5,72
4275,10581540,2116800,,젓갈/반찬,영등포점,12,2.25,0.5185185185,27
4276,540000,540000,,일용잡화,분당점,1,1,0,0
4277,18465050,14760000,,농산물,본  점,4,2,0.625,48
4278,61354300,12384000,5090000,캐주얼,본  점,17,2.705882353,0.1956521739,12
4279,27353600,23500000,,가공식품,영등포점,3,1.333333333,0.25,104
4280,1633000,1051200,,차/커피,영등포점,3,2,0,59
4281,52736760,7392000,,화장품,잠실점,18,2.5,0.6444444444,18
4282,278464000,241500000,,가공식품,본  점,17,1.764705882,0.1333333333,21
4283,2426600,1821600,,수산품,부평점,3,3,0.2222222222,45
4284,525000,525000,,셔츠,잠실점,1,1,1,0
4285,215400,180000,,수산품,강남점,2,1,0,119
4286,9300190,5280000,4776000,기타,분당점,9,3,0.2222222222,24
4287,1955100,882000,,육류,잠실점,2,2,0,48
4288,68396900,18720000,,일용잡화,본  점,29,1.517241379,0.4772727273,11
4289,6010600,4387500,,구두,본  점,1,4,0,0
4290,50197630,25000000,31298500,시티웨어,본  점,24,2,0.3125,14
4291,96731400,14448000,5337600,시티웨어,강남점,21,1.761904762,0.2702702703,16
4292,37000000,22000000,,남성정장,본  점,1,2,0,0
4293,3750000,3600000,,시티웨어,본  점,1,2,0,0
